梅毒	34	50	84				
复合维生素	14	70	84				
肝损伤	28	56	84				
高锰酸钾	2	82	84				
尿糖试纸	54	30	84				
亚莫利	42	41	83				
柴胡	6	77	83				
丽珠得乐	3	80	83				
骨髓炎	15	68	83				
尿道口	48	35	83				
干扰素	33	50	83				
营养缺乏	1	82	83				
归脾丸	14	68	82				
淋巴细胞	48	34	82				
葡萄糖测定	74	8	82				
血管造影	24	58	82				
肋骨	75	7	82				
健胃消食片	7	75	82				
银杏叶	14	68	82				
易饿	37	44	81				
泽泻	9	72	81				
气喘	51	30	81				
肾移植	13	68	81				
面色苍白	14	67	81				
难产	1	80	81				
白蛋白尿	19	62	81				
碱性磷酸酶	60	21	81				
结核感染	1	80	81				
乙肝病毒	24	57	81				
消化道出血	10	70	80				
阿莫西林胶囊	3	77	80				
自身免疫性疾病	0	80	80				
十二指肠	28	52	80				
甲状腺疾病	1	79	80				
甲状腺结节	42	38	80				
胰岛素类	3	77	80				
浅表性胃炎	47	33	80				
小脑萎缩	54	25	79				
清热生津	0	79	79				
益气养阴	0	79	79				
眼角	66	13	79				
绞股蓝	38	41	79				
包皮过长	14	65	79				
复方阿胶浆	15	64	79				
高尿酸血症	6	72	78				
干燥综合症	12	66	78				
坐骨神经痛	18	60	78				
糊精	16	62	78				
红霉素	8	70	78				
无名指	66	12	78				
百多邦	11	67	78				
甲状腺激素	9	69	78				
面部浮肿	20	58	78				
主治医师	10	67	77				
健身	23	54	77				
脑水肿	8	69	77				
片剂	30	47	77				
脾大	53	24	77				
磺胺	27	50	77				
心脏起搏器	27	50	77				
眼底动脉硬化	10	67	77				
蛋白质类	4	73	77				
食量增加	23	54	77				
伏格列波糖	31	45	76				
心肌炎	7	69	76				
谷氨酰转肽酶	62	14	76				
糖尿病加重	29	47	76				
神志不清	41	35	76				
乳酸菌素片	2	74	76				
眼皮下垂	18	58	76				
脑心通	35	41	76				
硬结	28	48	76				
赤芍	7	69	76				
辅酶	6	70	76				
耳聋	41	35	76				
肾上腺皮质激素	1	75	76				
药物作用	16	60	76				
股骨头坏死	32	44	76				
黄连上清片	3	72	75				
维生素缺乏	1	74	75				
益智	1	74	75				
绝经	33	42	75				
远视	13	62	75				
肩部	37	38	75				
胆碱	8	67	75				
类风湿性关节炎	17	58	75				
过敏性鼻炎	21	54	75				
协同作用	1	74	75				
麻仁丸	6	69	75				
免疫抑制剂	1	73	74				
味觉	31	43	74				
遗尿	12	62	74				
烦渴多饮	17	57	74				
糖异生作用	0	73	73				
心动过缓	20	53	73				
烧伤	17	56	73				
烧心	43	30	73				
红参	35	38	73				
受体阻滞剂	2	71	73				
氏综合征	0	73	73				
十二指肠溃疡	18	55	73				
云南白药	25	48	73				
滋阴清热	0	73	73				
万苏平	51	21	72				
乳腺增生	30	42	72				
艾滋病	25	47	72				
桃仁	2	70	72				
润肠	7	65	72				
眼干	54	18	72				
葫芦	38	34	72				
肾损伤	19	53	72				
成人发病型糖尿病	1	71	72				
糖尿病性心脏病	2	69	71				
抗菌药物	2	69	71				
中耳炎	26	45	71				
口腔疾病	4	67	71				
发木	64	7	71				
川芎	10	61	71				
微球蛋白	47	24	71				
华素片	2	69	71				
龟头炎	9	61	70				
偏头痛	8	62	70				
心慌气短	37	33	70				
视网膜脱离	16	54	70				
肠胃炎	17	53	70				
脊柱	33	37	70				
出血点	42	28	70				
实验室检查	4	66	70				
脂肪分解	2	67	69				
头顶	55	14	69				
视网膜色素变性	24	45	69				
分散片	54	15	69				
妊娠中毒	0	69	69				
瑞易宁	49	20	69				
尼群地平	13	56	69				
卡马西平	11	57	68				
癫痫发作	7	61	68				
洋参	43	25	68				
止泻	6	62	68				
牛膝	3	65	68				
糖浆	20	48	68				
腺癌	55	13	68				
隐性糖尿病	2	66	68				
大便失禁	54	14	68				
金樱子	11	57	68				
基础代谢率	1	66	67				
核桃仁	13	54	67				
牡蛎	4	63	67				
二级预防	6	61	67				
抗病毒药物	1	66	67				
缓释胶囊	51	16	67				
头痛头晕	29	37	66				
人参健脾丸	5	61	66				
清肝	1	65	66				
安宫牛黄丸	34	32	66				
勃起功能障碍	3	63	66				
脓包	58	8	66				
紫癜	17	49	66				
祛风	0	66	66				
血肿	23	43	66				
肝囊肿	25	41	66				
阑尾	40	26	66				
额头	54	12	66				
玻璃体出血	18	48	66				
早期诊断	3	62	65				
炉甘石洗剂	0	65	65				
幻觉	27	38	65				
肥胖症	11	54	65				
板蓝根	10	55	65				
脑电图	13	52	65				
韧带	11	54	65				
风疹	15	50	65				
流鼻涕	47	18	65				
眼底病	20	45	65				
乳酸性酸中毒	4	61	65				
氯化钾	15	50	65				
氨基葡萄糖	26	38	64				
薏苡仁	2	62	64				
螺内酯	15	49	64				
保和丸	0	64	64				
蛋白质合成	2	62	64				
西替利嗪	0	64	64				
健胃	5	59	64				
免疫球蛋白	24	40	64				
肠梗阻	34	30	64				
白矾	27	37	64				
肺积水	44	20	64				
迪巧	7	57	64				
精神萎靡	18	46	64				
甲沟炎	16	48	64				
辛伐他汀片	22	42	64				
非诺贝特片	5	58	63				
参芪降糖胶囊	45	18	63				
嘴角	57	6	63				
咯血	18	45	63				
无尿	29	34	63				
曲克芦丁	3	60	63				
呼吸机	55	8	63				
降糖通脉	46	17	63				
肾性糖尿	1	62	63				
反应迟钝	20	43	63				
抗结核治疗	1	62	63				
鲜竹沥	2	61	63				
批准文号	16	47	63				
伤口感染	2	61	63				
腰酸背痛	50	12	62				
泌尿系结石	0	62	62				
尿路结石	7	55	62				
养胃	6	56	62				
尿意	37	25	62				
斜视	12	50	62				
舌尖	45	17	62				
苍白	28	34	62				
肌无力	18	44	62				
盆腔炎	19	43	62				
太阳穴	45	17	62				
牛黄解毒片	6	55	61				
病毒性肝炎	2	59	61				
小儿糖尿病	24	37	61				
颈复康	12	49	61				
咳血	33	28	61				
人参皂苷	4	57	61				
健脾丸	3	58	61				
前列地尔	11	50	61				
瘀斑	8	53	61				
大三阳	42	19	61				
视觉	24	37	61				
格列吡嗪控释片	43	18	61				
巴戟天	2	59	61				
甲状腺素	11	50	61				
秋水仙碱	8	52	60				
新生儿糖尿病	50	10	60				
咳痰	28	32	60				
肾脏损伤	2	58	60				
宁神	0	60	60				
血脂康	9	51	60				
脑血管痉挛	5	55	60				
碳酸氢钠	11	49	60				
脑栓塞	24	36	60				
通脉颗粒	14	46	60				
间歇性跛行	8	52	60				
黑斑	48	12	60				
利福平	5	55	60				
胰激肽原酶肠溶片	32	28	60				
下肢无力	47	13	60				
逆行射精	21	39	60				
糖尿病皮肤病变	31	29	60				
卡托普利片	9	50	59				
胸膜炎	21	38	59				
乳头	43	16	59				
视神经萎缩	22	37	59				
拜新同	28	31	59				
何首乌	19	40	59				
猝死	12	47	59				
醉酒	18	41	59				
陈皮	14	45	59				
妊娠合并糖尿病	10	49	59				
世界卫生组织	1	58	59				
滋补肝肾	1	57	58				
腹膜透析	13	45	58				
干燥综合征	10	48	58				
天麻	35	23	58				
昏睡	36	22	58				
益肾	3	55	58				
类风湿关节炎	21	37	58				
腋窝	32	26	58				
珍菊降压片	31	27	58				
风湿性关节炎	13	45	58				
妇科疾病	11	47	58				
复方丹参片	18	40	58				
整肠生胶囊	0	58	58				
血压偏低	37	21	58				
一级预防	4	54	58				
慢性肠炎	7	51	58				
淋巴结肿大	21	36	57				
咽部	15	42	57				
运动减少	0	57	57				
大黄	8	49	57				
肌酸激酶	39	18	57				
淋病	21	36	57				
酮尿	8	49	57				
胰岛功能试验	2	55	57				
尿液分析	34	23	57				
咖啡因	0	57	57				
中性粒细胞	46	11	57				
反应蛋白	36	21	57				
低钾血症	14	42	56				
三高症	23	33	56				
胃酸过多	9	47	56				
葡萄糖注射液	27	29	56				
潮热	14	42	56				
胃药	37	19	56				
步长脑心通胶囊	1	55	56				
心血管系统	0	56	56				
明目地黄丸	4	52	56				
文迪雅	20	36	56				
瘙痒症	6	50	56				
皮肤粘膜	1	55	56				
试管婴儿	35	21	56				
抗菌消炎	0	56	56				
粘多糖	3	52	55				
骨质疏松症	15	40	55				
药敏试验	1	54	55				
主动脉	35	20	55				
消炎利胆片	9	46	55				
氧氟沙星	4	51	55				
鼻窦炎	19	36	55				
静脉炎	11	44	55				
三黄片	4	51	55				
血管炎	1	54	55				
声带	20	35	55				
散结	1	54	55				
脂必妥	3	52	55				
妊娠高血压	13	42	55				
连翘	3	52	55				
皮肤溃疡	8	47	55				
莲须	3	52	55				
大便干结	27	28	55				
听力下降	35	20	55				
左归丸	5	50	55				
气滞血瘀	3	52	55				
化疗药物	0	55	55				
容易上火	12	43	55				
血糖值升高	7	48	55				
胰腺肿瘤	2	52	54				
氢氯噻嗪	6	48	54				
淋巴循环	0	54	54				
厄贝沙坦	23	31	54				
妇科病	41	13	54				
丘疹	25	29	54				
反复感染	6	48	54				
复明	26	28	54				
肾气虚	0	54	54				
颠茄片	0	54	54				
白芍	16	38	54				
罗格列酮片	38	16	54				
脑白金	35	19	54				
眼睑水肿	9	45	54				
肾功能异常	3	51	54				
能量代谢	1	53	54				
养血清脑颗粒	8	46	54				
临床经验	7	47	54				
多维生素	1	53	54				
白细胞减少	7	47	54				
对因治疗	0	53	53				
出汗减少	1	52	53				
优甲乐	22	31	53				
上臂	21	32	53				
视力障碍	1	52	53				
干呕	43	10	53				
牙龈萎缩	14	39	53				
瞳孔	23	30	53				
男宝	0	53	53				
猪苓	2	51	53				
肾癌	36	17	53				
背痛	25	28	53				
虚脱	26	27	53				
胰激肽原酶	18	35	53				
五心烦热	4	49	53				
神经调节	1	52	53				
奥美拉唑胶囊	2	51	53				
子宫内膜	9	44	53				
沙苑子	2	51	53				
黄斑部	1	51	52				
甲胎蛋白	25	27	52				
速效救心丸	24	28	52				
脾胃虚寒	12	40	52				
乌梅	23	29	52				
双克	7	45	52				
桑白皮	1	51	52				
溶血	7	45	52				
磷脂	14	38	52				
孚来迪	41	11	52				
足癣	2	50	52				
黄芪精口服液	0	52	52				
血糖试纸	20	32	52				
马齿苋	10	42	52				
吡啶甲酸	38	14	52				
替米沙坦	24	28	52				
杀菌作用	0	51	51				
花生油	6	45	51				
遗传异质性	1	50	51				
下消	1	50	51				
憋气	31	20	51				
多囊卵巢综合症	21	30	51				
肝脓肿	40	11	51				
去甲肾上腺素	2	49	51				
芡实	23	28	51				
外阴炎	5	46	51				
夜间盗汗	28	23	51				
胰岛素瘤	10	41	51				
宫颈癌	30	21	51				
血浆蛋白	5	46	51				
消化道溃疡	0	50	50				
鼻中隔偏曲	4	46	50				
异烟肼	2	48	50				
脑络通	6	44	50				
吞咽	30	20	50				
肠道功能紊乱	1	49	50				
烟酸	4	46	50				
肠子	36	14	50				
脑积水	29	21	50				
速尿	20	30	50				
脸红	36	14	50				
苦参	12	38	50				
铁皮枫斗	34	16	50				
虚劳	1	49	50				
血热	9	41	50				
盐酸吡格列酮	35	15	50				
刺猬皮	1	49	50				
腿脚浮肿	39	11	50				
番泻叶	8	42	50				
内分泌病	0	50	50				
烟酰胺	7	42	49				
格列喹酮片	28	21	49				
西沙必利	4	45	49				
保守疗法	6	43	49				
乐力	7	42	49				
膀胱癌	26	23	49				
果导片	6	43	49				
太极	16	33	49				
桂枝	6	43	49				
痱子	41	8	49				
胀感	25	24	49				
结痂	38	11	49				
继发感染	0	49	49				
金锁固精丸	1	48	49				
肝硬化腹水	26	23	49				
阿卡波糖胶囊	31	18	49				
流行性腮腺炎	1	48	49				
香砂养胃丸	3	46	49				
安神补脑	1	48	49				
脊髓灰质炎	4	45	49				
隔代遗传	13	36	49				
没有知觉	41	8	49				
急性胃肠炎	4	45	49				
消化酶	0	49	49				
口服疫苗	38	10	48				
双黄连口服液	1	47	48				
心功能障碍	0	48	48				
丙酮	12	36	48				
龙胆泻肝丸	9	39	48				
紫草	0	48	48				
肛裂	6	42	48				
鳖甲	0	48	48				
黄柏	15	33	48				
肝脾肿大	0	48	48				
踝关节	20	28	48				
肌肉酸痛	35	13	48				
感觉迟钝	4	43	47				
冠状动脉造影	10	37	47				
痣	30	17	47				
胶原蛋白	14	33	47				
重组甘精胰岛素	37	10	47				
风疹病毒	3	44	47				
附子理中丸	4	43	47				
仙鹤草	13	34	47				
腹股沟	22	25	47				
白金	14	33	47				
肝泰	4	43	47				
硫酸亚铁	7	40	47				
血流不畅	8	39	47				
神经纤维	0	47	47				
缩泉丸	2	45	47				
鸡内金	12	35	47				
应激反应	12	35	47				
皮下出血	23	24	47				
黄斑变性	14	33	47				
红霉素软膏	8	38	46				
意识障碍	6	40	46				
感觉减退	4	42	46				
参苓白术散	5	41	46				
丹毒	23	23	46				
清热利湿	0	46	46				
停经	24	22	46				
晕车	21	25	46				
清火	3	43	46				
金水宝胶囊	20	26	46				
舌根	39	7	46				
肠癌	22	24	46				
肺病	17	29	46				
清开灵	10	36	46				
血宁	26	20	46				
脑复康	4	42	46				
临床试验	2	44	46				
小肚子	42	4	46				
放射治疗	2	43	45				
滑膜炎	15	30	45				
平安	17	28	45				
微血管瘤	8	37	45				
成瘾	3	42	45				
水蛭	15	30	45				
壮骨关节丸	0	45	45				
打喷嚏	33	12	45				
遗尿症	3	42	45				
神志	18	27	45				
药物过量	0	45	45				
腺苷	9	36	45				
鱼鳔	1	44	45				
排石颗粒	4	41	45				
剧烈疼痛	22	23	45				
脑血栓后遗症	25	20	45				
药物无效	1	44	45				
玻璃体积血	10	35	45				
环丙沙星	0	45	45				
哑	36	8	44				
足跟痛	14	30	44				
元胡止痛片	0	44	44				
铁代谢紊乱	0	44	44				
牛皮癣	24	20	44				
立普妥	26	18	44				
前列腺癌	29	15	44				
硫酸镁	9	35	44				
嗳气	19	25	44				
血管收缩	1	43	44				
硅油	22	22	44				
灼痛	18	26	44				
胃复	6	38	44				
组胺	0	44	44				
龋齿	0	44	44				
吞咽困难	21	23	44				
皮肤破损	4	40	44				
天麻丸	4	40	44				
抗衰老	3	41	44				
生肌膏	2	42	44				
局部血流	1	43	44				
皮下组织	3	41	44				
氯化钠	17	27	44				
肾性贫血	8	36	44				
诺和笔	35	9	44				
黄葵胶囊	11	33	44				
降糖宁胶囊	34	9	43				
肝性脑病	6	37	43				
冠状动脉狭窄	5	38	43				
健忘	23	20	43				
口咸	12	31	43				
舒筋活血片	6	37	43				
冻疮	20	23	43				
卧床不起	25	18	43				
绞痛	28	15	43				
张口呼吸	2	41	43				
皮肤搔痒	13	30	43				
全天麻胶囊	8	35	43				
胆管结石	23	20	43				
石斛夜光丸	1	42	43				
脑梗塞后遗症	10	33	43				
三级预防	3	40	43				
静脉点滴	5	38	43				
注射剂	33	10	43				
神经系统疾病	2	41	43				
黄体酮	20	23	43				
抗凝药	6	36	42				
怕光	33	9	42				
摔断	40	2	42				
惊厥	0	42	42				
开胃	9	33	42				
忧郁	24	18	42				
消食	3	39	42				
独活	1	41	42				
消炎痛	1	41	42				
胸骨	15	27	42				
不孕不育	11	31	42				
胰岛素分泌过多	9	32	41				
氨氯地平	17	24	41				
甘露消渴胶囊	30	11	41				
夜尿增多	6	35	41				
血栓通	13	28	41				
倍欣	17	24	41				
太罗	26	15	41				
五子衍宗丸	3	38	41				
盐酸氨基葡萄糖胶囊	26	15	41				
支气管扩张	8	33	41				
人血白蛋白	26	15	41				
老烂腿	0	41	41				
女贞子	15	26	41				
皮肤移植	3	38	41				
罗布麻	23	18	41				
临床诊断	16	25	41				
维生素类	2	39	41				
性欲减退	15	26	41				
霉菌感染	4	36	40				
急性炎症	0	40	40				
焦虑症	23	17	40				
粉碎性骨折	31	9	40				
车前子	4	36	40				
风湿性疾病	0	40	40				
单核细胞	34	6	40				
抗真菌药物	1	39	40				
泌尿生殖系统	1	39	40				
庆大霉素	4	36	40				
心宝丸	7	33	40				
舒筋活血	3	37	40				
桑寄生	0	40	40				
左克	5	35	40				
脚底板	33	7	40				
皲裂	4	36	40				
痤疮	7	33	40				
脑血管硬化	17	23	40				
糖尿病性脑血管病变	0	40	40				
黄芩	4	36	40				
错位	24	16	40				
新生血管性青光眼	3	37	40				
红景天	19	21	40				
子宫内膜癌	37	3	40				
麝香保心丸	7	33	40				
动眼神经麻痹	14	26	40				
济生肾气丸	0	40	40				
赖脯胰岛素	21	19	40				
肝纤维化	3	37	40				
细胞损伤	1	39	40				
洁尔阴	2	38	40				
神经系统病变	2	38	40				
氮质血症	2	38	40				
抗菌治疗	0	40	40				
吸收不良	0	40	40				
复方芦荟胶囊	0	39	39				
运动障碍	3	36	39				
椎管狭窄	26	13	39				
那格列奈	10	29	39				
三叉神经痛	15	24	39				
阴囊潮湿	14	25	39				
朝阳	29	10	39				
不能说话	32	7	39				
脚尖	24	15	39				
动脉狭窄	12	27	39				
克拉霉素	0	39	39				
苏木	9	30	39				
花椒	9	30	39				
氯霉素	10	29	39				
多酶片	3	36	39				
良性肿瘤	8	31	39				
营养支持	1	38	39				
后脑勺	34	5	39				
慢性肾功能不全	13	25	38				
胰腺移植	8	30	38				
缺血性脑血管病	1	37	38				
扁桃体炎	7	31	38				
非胰岛素依赖糖尿病	0	38	38				
非特异性	1	37	38				
咀嚼	10	28	38				
合剂	10	28	38				
寒战	15	23	38				
反复发烧	37	1	38				
屈光不正	8	30	38				
昏厥	28	10	38				
死骨	0	38	38				
地高辛	14	24	38				
基底动脉	18	20	38				
白果	14	24	38				
